DAY,O3,CO,NO,NO2,SO2,T_mean,T_max,T_min,RH_mean,RH_max,RH_min,Prs_mean,Prs_max,Prs_min,Ac_R,WS_mean,DWD,WG
17-Sep-19,41,0.57,58,59,4,24.5,30.3,19.7,55,72,35,1014.8,1016,1013.7,0,2.4,S,19.3
18-Sep-19,40,0.52,43,51,4,24.5,29.4,19.3,63.7,84,44,1013.9,1014.7,1012.9,0,2.5,SSW,20.9
19-Sep-19,41,0.56,47,55,4,24.8,28.6,20.1,65,76,50,1014.7,1015.5,1013.8,0,2.7,SW,17.7
20-Sep-19,32,0.46,27,46,3,22.2,26.7,19.4,66.4,75,57,1016.3,1020.6,1013.5,0.8,7.9,NE,41.8
21-Sep-19,48,0.34,21,32,3,20.4,23.4,18.2,48.1,65,37,1022.3,1023.6,1020.4,0,11.7,NE,43.5
22-Sep-19,47,0.3,17,36,3,21,25.8,17.2,51.6,62,36,1020.5,1022.9,1018.3,0,4.8,NE,27.4
23-Sep-19,39,0.48,54,45,5,21.7,25.3,16.8,67.8,81,58,1016,1018.6,1013.1,0,3.1,SSW,19.3
24-Sep-19,21,0.51,35,45,4,21.7,24.1,19.3,82.8,90,72,1009.6,1012.9,1006.7,4,1,SSW,12.9
25-Sep-19,28,0.46,26,43,3,22.9,27.6,19.1,67.8,88,48,1010.9,1013.5,1007.5,0,2.6,NNE,19.3
26-Sep-19,31,0.52,46,40,4,23,26.7,18.4,75.8,87,58,1012.9,1013.9,1011.9,0,2.9,SSW,20.9
27-Sep-19,21,0.66,57,48,5,23.9,28.6,20.2,67.9,88,53,1015,1017.9,1012.7,0,4,NNE,30.6
28-Sep-19,33,0.56,43,49,5,23.8,28.2,19.2,55.8,71,41,1017.8,1019.1,1016.8,0,3.9,NNE,20.9
29-Sep-19,46,0.51,40,47,5,23.5,28.1,18.2,62.5,78,43,1015.5,1017,1013.6,0,2.1,SSW,16.1
30-Sep-19,32,0.61,60,54,6,24.1,28.9,19.3,65.5,81,52,1011.8,1013.5,1010.2,0,2.3,SSW,17.7
1-Oct-19,27,0.6,62,52,6,24.2,28.9,19.6,67.3,82,50,1011.1,1012.5,1010.1,0,2.1,SSW,20.9
2-Oct-19,31,0.62,56,43,5,23.5,28.1,19.8,71.8,83,50,1009.8,1010.8,1008.6,0,2.4,SSW,20.9
3-Oct-19,20,0.45,31,41,4,23.1,27.2,19.9,74.3,85,57,1009.4,1011.6,1007.7,5.8,3.3,SSW,32.2
4-Oct-19,25,0.35,24,27,3,23.2,27.4,19.9,71.9,83,58,1006.8,1009.5,1004,3.4,3.5,SSW,33.8
5-Oct-19,41,0.25,15,22,4,22,26.1,17.8,56.7,86,38,1009.1,1010.3,1007.2,0,3.8,W,30.6
6-Oct-19,41,0.27,12,21,5,22.5,26.7,18.8,58.2,72,44,1010.4,1011.4,1009.6,0,2.6,SSW,20.9
7-Oct-19,39,0.34,13,17,3,20.3,22.9,18.3,74.1,84,63,1007.8,1009.5,1006.3,1,6.7,NE,29
8-Oct-19,32,0.37,14,14,3,18.9,22.6,17.5,73.6,82,62,1017,1022.6,1008.6,0,8.1,NE,37
9-Oct-19,33,0.4,20,18,4,20.1,24.8,16.8,66.9,80,48,1021.8,1024.2,1019.7,0,4.2,NNE,25.7
10-Oct-19,24,0.66,35,22,5,20.8,25.2,16.4,76.5,84,59,1018.8,1020.6,1017.2,0,1.8,NNE,16.1
11-Oct-19,9,0.85,37,28,7,22.3,25.6,19.6,76.7,86,63,1019.6,1022,1017.7,0.2,1.6,NNE,14.5
12-Oct-19,21,0.55,20,23,4,22.8,27.6,18.8,53.7,85,34,1022.4,1023.5,1021.5,0,5.4,NE,37
13-Oct-19,30,0.51,17,21,5,21.9,28,16.5,57.2,73,42,1021.2,1022.4,1019.7,0,2.3,NNE,20.9
14-Oct-19,24,0.8,44,30,7,21.1,28.3,14.9,57.6,74,32,1019.9,1021.7,1018.4,0,1.5,NNE,16.1
15-Oct-19,20,0.84,46,33,9,21.3,26.9,15.3,61.4,79,35,1017.1,1018.9,1015.3,0,1.7,NNE,16.1
16-Oct-19,22,0.7,43,29,8,21.5,25.4,17,69.8,80,56,1016.2,1016.9,1015,0,1.7,SSW,17.7
17-Oct-19,26,0.57,30,26,6,21.6,25.4,18.8,73.9,83,58,1017.7,1018.7,1016.2,0,1.9,SSW,17.7
18-Oct-19,31,0.58,37,22,7,21.1,24.8,17.7,76.7,85,64,1017.9,1019,1016.7,0,1.8,SW,19.3
19-Oct-19,29,0.58,35,23,9,21.4,25.2,17.6,76.8,86,60,1018.5,1019.7,1017.3,0,1.9,SW,16.1
20-Oct-19,24,0.57,21,21,6,21.6,25.5,17.9,74.4,87,60,1020.1,1021,1019.2,0,1.9,NNE,16.1
21-Oct-19,14,0.84,59,27,12,22.2,27.5,16.4,57.2,85,38,1020.3,1021.4,1019.4,0,4.2,NE,29
22-Oct-19,40,0.46,23,21,8,22.3,25.9,19.7,51.9,61,40,1019,1019.9,1017.8,0,9,NNE,43.5
23-Oct-19,36,0.42,15,20,5,21.4,26.1,18.2,51.8,66,38,1018.4,1019.9,1017,0,4.8,NE,33.8
24-Oct-19,26,0.64,22,26,6,21.2,26.7,15.2,43.9,61,30,1016.8,1018.3,1015.4,0,4.4,NE,33.8
25-Oct-19,16,0.95,64,34,10,20.3,27.6,13.7,47.4,60,30,1017.1,1019.5,1015.5,0,1.7,NE,16.1
26-Oct-19,20,0.63,31,30,7,20.3,25.6,14.3,51.7,65,39,1020.4,1021.3,1019.4,0,4.6,NE,37
27-Oct-19,22,0.66,34,31,7,20.5,27.5,14.9,52.6,64,34,1017.7,1020,1015.4,0,3.2,NE,24.1
28-Oct-19,40,0.38,17,25,5,19.2,23.6,14.9,64.1,81,42,1014.5,1015.7,1013,0,1.8,NNE,16.1
29-Oct-19,27,0.69,36,26,6,18.3,22.9,14,75.2,86,55,1016.3,1017.8,1014.3,0,1.6,SSW,16.1
30-Oct-19,21,0.83,46,30,8,19.1,23.6,14.1,75.1,87,56,1018,1018.9,1017,0,1.6,NNE,14.5
31-Oct-19,12,0.67,42,27,6,18.1,21.7,16.4,85,91,75,1016,1018.2,1014.5,13,1.7,NNE,25.7
1-Nov-19,21,0.55,30,19,7,17,18.9,15.3,73.7,84,66,1017.3,1019.3,1015.2,0,10.9,NE,40.2
2-Nov-19,18,0.58,31,26,6,16.9,21,14.3,64.1,79,43,1018,1019,1016.7,0,7.1,NE,30.6
3-Nov-19,26,0.58,36,23,6,17.8,21.1,11.6,71.2,83,58,1017,1018.3,1014.6,0,5,SSW,30.6
4-Nov-19,36,0.32,19,15,4,19.1,22.8,16.1,85.5,92,69,1013.1,1014.6,1011,13.4,5.6,SSW,30.6
5-Nov-19,18,0.66,43,18,7,19.3,23.4,14.3,80.2,94,55,1014.7,1016.1,1013.7,0.2,1.7,NNE,14.5
6-Nov-19,20,0.48,26,19,5,19.5,22.7,15,80,93,61,1013.3,1014.7,1011.8,0,2.6,SSW,20.9
7-Nov-19,28,0.4,20,14,4,21.6,24.8,17.4,75.8,91,59,1012,1013.2,1010.5,0,4.6,S,25.7
8-Nov-19,26,0.43,21,18,4,19.4,23.4,15.2,75.1,87,60,1013.2,1016.4,1010.3,10,3.6,SSW,32.2
9-Nov-19,25,0.74,37,17,7,18.8,22.2,13.4,73.9,88,55,1016.4,1018.3,1013.8,0,2.8,SSW,19.3
10-Nov-19,45,0.2,8,10,3,19.3,21.9,14.7,76.1,85,63,1014.5,1016.8,1012.4,0.8,4.1,SSW,35.4
11-Nov-19,9,0.85,42,22,7,18.1,22.6,14.1,77.9,90,61,1016.3,1017.7,1015.2,0,1,NNE,14.5
12-Nov-19,14,0.72,35,25,8,20.5,24.8,15.9,75,93,52,1013.1,1015.4,1010.5,1.4,1.9,NNE,20.9
13-Nov-19,15,0.41,22,20,4,15.6,18.6,13.5,88.5,92,82,1011.7,1013.2,1009.1,26.6,3.5,S,32.2
14-Nov-19,17,0.68,35,20,7,16.2,21.1,13.1,82.1,92,55,1011.6,1014.4,1010,19,1.5,E,41.8
15-Nov-19,11,1.31,72,20,11,16.5,21.4,12.5,78.5,94,52,1018.2,1021.2,1014.4,0,1,SSW,12.9
16-Nov-19,8,1.04,55,22,11,16.7,21.2,12.4,76.4,91,63,1020.4,1021.9,1018.7,0,1.7,N,16.1
17-Nov-19,21,0.61,26,18,6,17.2,20.5,13.4,78,90,67,1018.1,1019.3,1017.1,0.4,1.5,NNE,14.5
18-Nov-19,18,0.7,38,19,7,18.1,22,15.1,81.4,93,62,1019,1021.7,1016.6,0.2,1.2,SSW,14.5
19-Nov-19,13,0.85,32,24,6,17.8,22.3,14.2,78.4,90,56,1021.3,1022.8,1019.3,0,1.2,NNE,16.1
20-Nov-19,30,0.66,31,23,6,18.4,21.1,14.7,80.3,90,74,1018.2,1019.7,1016.6,0,4,S,24.1
21-Nov-19,44,0.34,12,16,3,18.5,21.7,14.7,80.7,90,72,1014.7,1016.6,1012.2,12.4,5.1,S,29
22-Nov-19,18,0.86,40,22,3,16.1,20.5,12.7,75,92,48,1015.1,1017.5,1013,0,1.7,W,17.7
23-Nov-19,16,0.89,39,23,3,15.8,19.8,12.3,71.9,85,51,1018.2,1019.2,1017.2,0,2,NNE,11.3
24-Nov-19,23,0.58,23,18,2,16.5,18.8,14.2,77.2,85,64,1015.2,1018.6,1008,3.2,4.7,NE,22.5
25-Nov-19,31,0.68,25,21,3,15.5,18.7,12,81.1,92,62,1005.3,1008.2,1003.7,32.8,3.1,ENE,40.2
26-Nov-19,9,1.03,41,21,3,14.9,18.3,11.3,78.7,89,64,1007.2,1010.8,1004.7,0,1.9,NNE,19.3
27-Nov-19,12,1.08,53,23,4,14.6,19,10.6,78.4,90,59,1013.6,1015.6,1011,0,1,NE,11.3
28-Nov-19,22,0.95,48,17,4,16.9,20.2,11.6,75.6,92,64,1014.3,1016.1,1011.2,0,2.6,SW,22.5
29-Nov-19,43,0.31,11,16,2,19,21.7,17.3,64.1,75,50,1013.2,1015.4,1010.6,0,5,W,24.1
30-Nov-19,32,0.38,11,20,3,18.1,21.8,15.4,66.3,76,48,1014.5,1016.1,1013,0,2.7,SW,20.9
1-Dec-19,26,0.54,16,20,2,13.5,16.7,10.3,55.1,72,37,1022.1,1026.2,1016.2,0,5.3,NE,25.7
2-Dec-19,17,0.75,35,27,3,12,15.2,9.3,65.7,81,52,1023.7,1026.1,1020.6,0,2.3,NNE,17.7
3-Dec-19,10,1.23,72,28,5,13.6,19,8.7,78.7,88,61,1018.8,1020.6,1017.3,0,1,SSW,14.5
4-Dec-19,13,0.76,40,19,3,11.4,13.8,10.4,79.5,91,73,1021.5,1026.7,1016.6,0.2,9.6,NE,45.1
5-Dec-19,24,0.54,19,22,2,11,12.8,9.3,66.7,76,59,1027.8,1028.8,1026.6,0,7.4,NE,33.8
6-Dec-19,17,0.78,41,23,4,11.2,15.1,7.1,71.6,80,60,1025.8,1027.9,1022.9,0,1.4,NNE,14.5
7-Dec-19,6,1.18,71,24,4,13.9,18.2,10.7,79.4,87,68,1018.9,1022.7,1016.7,0,1.1,NNE,11.3
8-Dec-19,11,0.99,54,25,4,13.7,18.8,10,68.5,89,47,1018.3,1019.2,1017,0,2.9,ENE,24.1
9-Dec-19,11,1.23,73,26,5,12.9,17.4,7.9,75.6,85,61,1014.5,1018.3,1010.5,0,1.4,ENE,14.5
10-Dec-19,12,0.58,24,25,3,13.5,16.7,12.2,85.8,92,74,1008,1010.7,1005.3,26.8,3,NNE,32.2
11-Dec-19,12,0.7,32,26,3,13.2,16.6,10.9,83.2,94,69,1006.7,1008.3,1004.8,11.2,2.2,E,29
12-Dec-19,13,0.94,44,22,3,11.9,14.3,9.7,81.8,90,71,1005.7,1006.4,1004.7,0.6,3.4,NNE,22.5
13-Dec-19,8,1.19,72,24,6,12.1,16.2,8.9,81.6,92,62,1003.5,1005.4,1000.7,0,1.2,W,16.1
14-Dec-19,25,0.62,26,21,3,12.9,15.7,10.4,83.8,91,73,997.6,1008.1,991.8,17.8,5,S,38.6
15-Dec-19,8,1.11,58,23,4,13.5,18.6,10,82.9,93,68,1018.9,1025,1008.5,0,1.3,ENE,14.5
16-Dec-19,7,1.81,112,21,7,13.6,18.2,9.4,85.8,93,71,1025.9,1027.4,1025.1,0,1.2,NNE,14.5
17-Dec-19,7,1.95,116,23,8,13.4,18.5,9.8,84.8,94,66,1026,1027,1025.1,0.2,0.9,NNE,11.3
18-Dec-19,7,2,112,20,8,13.1,17.9,9.1,84.8,93,69,1027.9,1029.2,1026.8,0.2,0.9,SSW,11.3
19-Dec-19,8,1.36,76,25,5,15,17.6,10.8,83.1,91,76,1027.9,1029.8,1025.4,0,1.2,S,12.9
20-Dec-19,20,0.69,33,23,3,16,18.9,13.2,83.4,92,73,1022.3,1025.4,1019.6,0,2.7,SSW,27.4
21-Dec-19,13,0.83,39,23,5,15.5,19.1,11.8,76.7,91,60,1016.7,1019.8,1013.1,0,2.2,SW,24.1
22-Dec-19,55,0.21,7,9,2,16.7,18.7,11.7,73,87,62,1006.9,1013.3,999.1,9.2,8.1,SSW,53.1
23-Dec-19,24,0.51,17,21,2,13.8,15.9,11.2,73.5,84,66,997.7,999.8,994.9,1.4,2.2,W,27.4
24-Dec-19,14,0.58,26,21,3,12.1,14.8,8.7,58.2,76,48,1004.7,1009.2,998.9,0,3,W,29
25-Dec-19,26,0.34,14,18,4,10.9,13.9,8.8,51.8,67,40,1009.2,1011,1008.1,0,3.6,W,40.2
26-Dec-19,30,0.38,14,19,3,10.3,12.6,7.6,63.9,78,52,1014.5,1018.5,1011.2,0,5,NE,40.2
27-Dec-19,12,0.67,32,29,3,10.1,13.6,6.1,60.3,79,44,1018.4,1019.9,1016.8,0,2.9,NE,19.3
28-Dec-19,25,0.43,21,25,3,8.3,11.1,5.1,60.9,82,46,1016,1017.2,1014.2,7.2,4.3,NE,27.4
29-Dec-19,22,0.35,23,21,2,6.4,7.9,4.7,73.4,82,66,1017.6,1018.9,1016.5,3.4,10.6,NNE,48.3
30-Dec-19,10,0.35,24,18,2,4,7.1,2.4,83.9,90,65,1020,1024.2,1016.6,12.4,5.1,NE,45.1
31-Dec-19,16,0.54,28,23,3,6.3,9.3,3.2,72.8,86,58,1025.2,1026.7,1023,0,2.6,W,27.4
1-Jan-20,9,0.99,67,30,4,7.3,11.5,2.1,69.5,84,53,1022.9,1025.1,1021.1,0,5,NE,35.4
2-Jan-20,30,0.28,16,22,2,6.9,8.4,4.4,64.1,79,53,1024.9,1026.7,1023.9,0.6,11.7,NNE,61.2
3-Jan-20,22,0.45,20,31,2,8.5,11.6,6.1,54.9,69,42,1022.7,1024.8,1020.7,0,3.5,NE,37
4-Jan-20,5,0.92,79,49,5,9.7,15.8,4.5,59.2,80,29,1018.4,1020.7,1015.1,0,1.4,ENE,11.3
5-Jan-20,11,0.63,38,29,3,8.6,12.6,6.3,71.7,83,55,1010.9,1015.1,1008.7,1.2,4.8,NNE,46.7
6-Jan-20,29,0.25,13,16,2,5.7,6.8,4.8,78.5,84,72,1012.6,1016,1009.5,6,12,NE,49.9
7-Jan-20,23,0.33,14,23,2,5.7,7.8,3.4,71.3,84,60,1019.8,1022.9,1016,0.2,5.3,NE,33.8
8-Jan-20,22,0.42,19,29,2,6.9,8.9,5,55.7,69,48,1025.4,1027.4,1022.8,0,6.5,NNE,40.2
9-Jan-20,18,0.6,34,35,3,7.1,10.7,3.7,61.5,77,52,1026.1,1027.7,1024.9,0,2.3,NE,29
10-Jan-20,6,1.57,123,48,8,7.8,14.6,2.2,62.6,81,32,1024,1025.2,1022.5,0,1.1,ENE,12.9
11-Jan-20,7,1.68,140,41,7,9.1,14.7,3.7,74.4,87,46,1023.3,1024.6,1021.7,0,1,N,11.3
12-Jan-20,8,1,64,33,4,10,14.9,5.3,71.6,84,49,1025,1026.9,1023.1,0,1.6,NNE,22.5
13-Jan-20,5,0.8,48,31,3,10.1,13.9,6.9,72.9,87,56,1026.4,1027.6,1025.2,0,2.3,NE,24.1
14-Jan-20,6,1.14,87,30,6,9.6,14.7,5.1,74,88,58,1026,1027.2,1024.9,0,1.3,NNE,12.9
15-Jan-20,5,0.74,48,29,4,9.9,13.6,7.2,74.7,85,62,1026.5,1027.8,1025.2,0,3.6,NE,37
16-Jan-20,13,0.54,24,32,3,10.6,14.2,7.2,63.7,79,53,1023.3,1025.4,1021.7,0,3.5,SSW,25.7
17-Jan-20,24,0.45,16,25,2,9.8,11.5,8,62.4,80,53,1024.1,1025.8,1022.2,0.2,7.3,NE,45.1
18-Jan-20,18,0.41,19,24,2,8.8,9.9,7.7,71.9,80,66,1023.7,1025.5,1022.3,0.4,4.2,NE,19.3
19-Jan-20,22,0.35,15,22,2,8.4,10.6,6.4,73.2,81,64,1024.2,1029.9,1021.4,0.2,4,NE,25.7
20-Jan-20,19,0.44,20,25,2,8.3,10.1,7.4,69,77,59,1035.8,1039.8,1030.1,0,6.4,NE,29
21-Jan-20,21,0.48,19,24,3,7.3,9.5,3.3,65.3,74,60,1037.6,1039.5,1034,0,4.7,NE,29
22-Jan-20,7,1.18,93,44,8,8,14.8,2.2,60.6,79,32,1029.3,1034,1024.1,0,1.2,E,14.5
23-Jan-20,10,1.33,111,35,7,8.9,16.8,3.3,64.6,86,30,1026.6,1033,1022.1,0,6.6,NE,43.5
24-Jan-20,18,0.77,48,34,5,8.4,12.7,5.2,64.7,82,47,1032.2,1034.5,1029.3,0,2,NNE,16.1
25-Jan-20,10,1.25,100,32,6,9.4,14.2,3.7,79,87,66,1027.6,1029.4,1026,0,2.1,SSW,19.3
26-Jan-20,5,1.42,101,29,5,11.3,14.2,7.4,83.8,89,75,1024.9,1027,1021.7,0,1.1,NNE,9.7
27-Jan-20,8,0.66,36,26,3,12,15.7,8.1,86.6,91,79,1018.3,1021.8,1015.8,7.6,1.8,SW,19.3
28-Jan-20,13,0.64,41,29,3,12.1,17.1,6.8,70.3,91,49,1016.6,1018.2,1015.5,0,3.3,W,27.4
29-Jan-20,22,0.45,14,26,2,14.4,18.2,10.3,67.8,82,52,1014,1015.8,1012.4,0,3,SW,22.5
30-Jan-20,23,0.44,12,22,2,14.1,18.4,10.4,58.7,78,37,1016.8,1021.8,1013.1,0,5.2,W,24.1
31-Jan-20,32,0.55,34,25,3,11.6,15.3,6.8,63.2,77,55,1020.5,1022.9,1017.6,0,2.9,NNE,27.4
1-Feb-20,13,1.03,63,35,6,12.3,18.4,7.5,72,85,50,1018.9,1020.2,1017.6,0,1.8,SSW,16.1
2-Feb-20,14,0.84,47,28,3,12.5,17.2,7.9,79.4,89,63,1019.4,1020.6,1018.1,0,1.7,SSW,16.1
3-Feb-20,12,0.57,35,24,3,13.3,17.3,8.2,76.7,91,61,1016.9,1019.9,1014.5,0,3.1,SW,29
4-Feb-20,13,0.73,45,25,3,13.6,17.4,9,76.8,87,60,1009.1,1015.5,999.5,0,2.5,SSW,19.3
5-Feb-20,30,0.29,10,17,2,11.8,15.2,6.5,70.3,85,53,994.8,1000.6,989,3.6,5.7,W,38.6
6-Feb-20,22,0.42,15,20,2,6.5,8.2,5.3,69.8,81,61,1010.3,1018.8,1000.9,0.6,5.5,NE,32.2
7-Feb-20,34,0.39,13,24,3,6.5,9.1,4.2,54.2,75,42,1020.8,1023.8,1018.1,0,4.7,W,32.2
8-Feb-20,21,0.47,19,30,2,6.1,7.5,4.3,65.1,76,54,1029.3,1032.3,1024.1,0,5.6,NE,29
9-Feb-20,18,0.77,48,35,4,7.1,11.7,1.8,66.9,83,50,1032.9,1034.7,1031.2,0,1.8,NNE,16.1
10-Feb-20,16,0.83,74,27,4,10.9,16.6,4,68.2,88,45,1024.3,1031.3,1017.6,0,4.7,W,38.6
11-Feb-20,30,0.34,12,22,2,14.6,18.5,10.8,69.5,83,56,1014.4,1017.7,1012.5,0,4.3,SW,29
12-Feb-20,9,0.77,41,31,3,14.7,19.9,10.2,73.8,86,57,1015.2,1019.6,1012.6,0,3.4,NNE,22.5
13-Feb-20,10,0.67,24,28,2,13,17.1,9.7,69.6,84,51,1024.2,1026.1,1019.5,0,4.1,NNE,24.1
14-Feb-20,15,0.73,49,24,4,12.4,14.4,9.2,78,89,68,1019.3,1024.8,1012.8,0,3.8,SSW,25.7
15-Feb-20,10,0.48,20,22,2,12,14.1,10.7,75.3,89,65,1018.8,1025.7,1012.5,1,7.2,NNE,43.5
16-Feb-20,16,0.38,12,21,2,11.3,14.4,9.5,59.7,71,48,1028,1029.5,1025.6,0,9.7,NE,37
17-Feb-20,21,0.64,26,28,3,11.6,16.3,6.8,59.4,74,43,1025.4,1028.6,1022.4,0,4.5,NE,37
18-Feb-20,19,0.93,58,32,5,10.6,16.4,4.8,64.4,81,38,1020.1,1022.3,1018.2,0,1.7,SSW,17.7
19-Feb-20,23,0.87,57,30,4,11.8,15.7,6.3,75.5,86,62,1017.6,1019.9,1014.4,0,2.2,SSW,17.7
20-Feb-20,21,0.47,18,28,2,12.1,16.8,8.6,74.3,88,48,1012.3,1014.8,1009.5,2.4,3.5,W,27.4
21-Feb-20,28,0.4,13,22,2,9.3,11.5,6.8,69.3,81,61,1019.5,1022.4,1014.8,0,4.2,W,32.2
22-Feb-20,19,0.56,30,30,3,7.8,10.2,5.6,72.9,79,62,1024,1026.9,1021.1,0.2,6.3,NE,37
23-Feb-20,25,0.45,23,26,3,9.4,13.3,6.4,64.8,79,47,1024.5,1026.5,1021.5,0.2,5.3,NNE,32.2
24-Feb-20,14,1.19,87,33,6,11.3,17.1,5.1,67.4,83,45,1017.6,1021.5,1015.1,0,2.1,SSW,19.3
25-Feb-20,22,0.54,25,31,3,14.4,18.3,11.1,67.7,86,47,1018.1,1020.6,1014.2,0,3.7,SSW,20.9
26-Feb-20,25,0.45,20,28,3,14.4,18.7,8.8,75,92,51,1010.7,1014.2,1008.6,0,3.2,SSW,24.1
27-Feb-20,47,0.2,7,12,2,14.7,19.7,9.2,61.6,86,37,1009.8,1014.5,1007.5,0,9.7,SSW,40.2
28-Feb-20,42,0.34,15,23,3,12.2,15.5,7.1,55.5,79,35,1012.6,1015.3,1010,4,3.9,SW,27.4
29-Feb-20,37,0.36,13,21,2,10.1,13.5,7.5,46.3,64,35,1018.3,1022.2,1011.9,0,6.4,NNE,38.6
1-Mar-20,29,0.64,39,31,4,11.1,15.8,5.3,62.3,77,44,1019.6,1021.9,1017.8,0,2.3,SSW,19.3
2-Mar-20,28,0.52,25,30,3,13.4,16.4,9.8,69.7,82,57,1016.8,1018.1,1015.8,0,2.2,SSW,19.3
3-Mar-20,39,0.45,23,19,3,16.1,19.6,10.3,67,85,49,1014,1016.8,1010.4,0,8.5,S,40.2
4-Mar-20,42,0.28,10,19,2,15.2,17.3,10.7,67.6,80,54,1007.1,1010.2,1005.7,0,7.4,S,40.2
5-Mar-20,22,0.5,23,28,4,13.5,18.8,8.6,62.3,81,41,1007.2,1010.1,1005.4,0,2.1,NE,22.5
6-Mar-20,25,0.58,32,26,3,13.3,16.9,8.3,68.5,84,50,1011.6,1012.9,1010,0,3.3,SSW,24.1
7-Mar-20,32,0.42,20,24,2,15.1,18.3,10.1,71,81,54,1013,1014.2,1012,0,6.9,SSW,46.7
8-Mar-20,40,0.25,9,15,2,17,18.8,14.1,70.8,79,65,1013.8,1015.3,1012.1,0,7.6,S,37
9-Mar-20,25,0.3,12,25,2,11.2,14.1,9.4,82.1,89,74,1008.4,1012.5,1006.1,23,1.8,WNW,19.3
10-Mar-20,31,0.36,16,26,3,12.9,16.7,8.8,65.8,86,47,1012,1015.6,1007.4,0.2,3.1,SW,24.1
11-Mar-20,13,0.89,43,31,4,12.6,18,9.2,70.5,82,53,1017.7,1019.7,1015.3,0,2.6,NE,24.1
12-Mar-20,11,0.71,28,28,3,14.4,19.1,7.8,59.2,85,42,1017.7,1019.9,1014.6,0,5.8,NE,35.4
13-Mar-20,9,0.75,36,27,3,18.1,23.6,12.1,50.1,75,32,1011.5,1014.4,1009.1,0,3.1,NE,30.6
14-Mar-20,7,0.73,41,27,3,16.7,23.7,10.6,63.4,82,37,1012.9,1014.7,1011.7,0,2.1,SSW,16.1
15-Mar-20,8,0.34,14,17,2,13.7,19.4,9.4,72.9,84,59,1015,1020.8,1011.2,2,11.6,NE,49.9
16-Mar-20,30,0.25,10,13,2,9,11,7.9,60.8,78,47,1026.9,1030.1,1020.7,0,16.7,NNE,53.1
17-Mar-20,41,0.31,12,19,3,10.2,15.4,5.6,50.8,63,36,1028.2,1031.2,1025.2,0,6.6,NE,33.8
18-Mar-20,28,0.4,23,23,3,11,17.2,4.5,54.4,65,35,1024.4,1026.9,1022.2,0,5.4,NE,37
19-Mar-20,50,0.23,7,16,2,11.4,15.1,6.8,46.2,65,29,1025,1027.1,1022.9,0,8.1,NE,33.8
20-Mar-20,19,0.48,27,30,3,13,18.8,5.4,48.1,66,35,1021.1,1022.8,1019.8,0,5.2,NE,40.2
21-Mar-20,44,0.4,17,28,3,14.8,20.2,8.4,55.1,75,38,1016.9,1019.8,1014.8,0,2.2,SSW,19.3
22-Mar-20,53,0.23,6,17,2,13.9,16.4,10.3,75.6,85,57,1013.7,1014.8,1012.5,0,2.8,SSW,25.7
23-Mar-20,28,0.25,8,19,2,14.1,17.6,11.5,79,89,61,1012.3,1013.1,1011.3,5,1.9,NNE,14.5
24-Mar-20,28,0.18,7,12,2,13.7,18.6,10.6,69.3,87,49,1014,1016.7,1012.2,1.4,2.8,W,16.1
25-Mar-20,40,0.1,5,5,2,11.5,13.7,10.4,74.1,84,63,1016.2,1018.7,1013.6,1.8,13.9,NE,45.1
26-Mar-20,28,0.17,7,8,2,11.6,12.4,10.6,83.9,86,81,1012.3,1013.5,1011.3,2.8,10.4,NE,35.4
27-Mar-20,30,0.18,6,12,2,11,11.9,9.6,85.1,91,79,1011.9,1014.4,1010,11.8,5.9,NE,35.4
28-Mar-20,38,0.18,8,12,2,12,16.4,6.9,74.5,88,49,1012.8,1014.4,1011.4,0.2,2.5,SW,22.5
29-Mar-20,35,0.23,7,14,2,12.6,16.6,9,75,90,59,1011.4,1013.1,1010,0,1.9,SSW,20.9
30-Mar-20,22,0.38,21,17,3,13.6,19,7.7,65.2,89,40,1011.2,1012.7,1009.7,0,2.4,ENE,25.7
31-Mar-20,44,0.23,7,14,2,15.4,20.8,10.1,55.4,71,36,1011.5,1014.1,1009.9,0,6.5,NNE,33.8
1-Apr-20,57,0.17,5,12,2,13.5,16.4,10.6,70,78,61,1011.4,1013.8,1008,0,4.6,NNE,24.1
2-Apr-20,59,0.18,5,10,2,12.3,16.3,9.1,52,62,40,1011.4,1015,1008,0,5.2,NNE,29
3-Apr-20,50,0.2,6,13,2,11.2,12.8,9.8,70.8,78,62,1015.2,1016.9,1012.1,0.4,4.2,NNE,22.5
4-Apr-20,44,0.18,5,9,2,11.8,14.7,9.6,82.4,88,77,1007.9,1013.2,1004.3,8,8.6,NE,41.8
5-Apr-20,46,0.1,5,7,2,12,15.1,10,77.1,84,70,1010.2,1017.2,1004.4,7.8,4.7,NNE,37
6-Apr-20,57,0.18,6,12,2,10.5,11.6,9.4,69.9,77,65,1020.8,1022.9,1017.1,0.2,7.3,NNE,37
7-Apr-20,53,0.15,7,11,2,11,13.6,8.6,58,77,42,1022.4,1023.6,1021.5,0.4,12.7,NNE,70.8
8-Apr-20,63,0.15,5,9,2,13.4,16.3,10.5,44,54,36,1020.3,1021.9,1018,0,11.4,NE,46.7
9-Apr-20,63,0.18,6,14,2,14.8,19,10.8,38,54,25,1017.6,1018.5,1016.7,0,6.5,NE,38.6
10-Apr-20,33,0.31,10,23,2,16.8,22.6,9.4,39,57,27,1017,1018,1015.7,0,4.9,NE,38.6
